right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
14.9854,15,0.891842,0.452348,0.471
14.9959,15,0.948562,0.316591,0.496368
14.9959,15,0.982825,0.184542,0.521633
14.9959,15,0.99953,0.0306708,0.471
15.0063,15,0.99285,-0.119369,0.496368
15.0063,15,0.964183,-0.265237,0.471
15.0063,15,0.912961,-0.408046,0.471
15.0063,15,0.843207,-0.537589,0.496368
14.9959,15,0.749136,-0.662416,0.471
15.0063,15,0.647338,-0.762203,0.521633
14.9959,15,0.524589,-0.851356,0.471
15.0168,15,0.396808,-0.917902,0.521633
15.0063,15,0.238509,-0.97114,0.471
15.0273,15,0.0980184,-0.995185,0.521633
15.0063,15,-0.065915,-0.997825,0.471
15.0273,15,-0.202612,-0.979259,0.546793
15.0063,15,-0.338341,-0.941024,0.471
15.0273,15,-0.476798,-0.879013,0.546793
15.0168,15,-0.604294,-0.796762,0.471
15.0168,15,-0.714663,-0.699469,0.546793
15.0063,15,-0.81582,-0.578305,0.471
15.0063,15,-0.891846,-0.45234,0.521633
15.0063,15,-0.950489,-0.310758,0.471
15.0063,15,-0.985015,-0.17247,0.496368
14.9959,15,-0.999735,-0.0230047,0.471
14.9959,15,-0.991905,0.126979,0.496368
14.9854,15,-0.960856,0.277047,0.471
14.9959,15,-0.911074,0.412243,0.471
14.9854,15,-0.832322,0.554293,0.521633
14.9854,15,-0.744034,0.668142,0.471
14.9959,15,-0.640303,0.768122,0.521633
14.9854,15,-0.511464,0.859305,0.471
15.0063,15,-0.38693,0.922109,0.571848
14.9854,15,-0.235536,0.971866,0.471
15.0063,15,-0.0964908,0.995334,0.571848
14.9854,15,0.062848,0.998023,0.471
15.0063,15,0.207116,0.978316,0.496368
14.9854,15,0.345547,0.938401,0.471
14.9854,15,0.482189,0.876067,0.521633
14.9854,15,0.607954,0.793972,0.471
14.9749,15,0.720006,0.693968,0.496368
14.9749,15,0.816707,0.577053,0.496368
14.9749,15,0.891843,0.452346,0.521633
14.9749,15,0.949045,0.315141,0.471
14.9749,15,0.98681,0.161885,0.521633
14.9749,15,0.99977,0.0214703,0.496368
14.9959,15,0.991311,-0.131542,0.496368
14.9854,15,0.96212,-0.272625,0.471
14.9959,15,0.90333,-0.428946,0.471
14.9854,15,0.838223,-0.545327,0.496368
14.9854,15,0.740952,-0.671558,0.471
14.9854,15,0.640296,-0.768128,0.521633
14.9854,15,0.508832,-0.860866,0.471
14.9959,15,0.382683,-0.92388,0.496368
14.9854,15,0.237025,-0.971504,0.471
15.0168,15,0.0873199,-0.99618,0.521633
14.9854,15,-0.0643797,-0.997925,0.471
15.0063,15,-0.211616,-0.977353,0.546793
14.9959,15,-0.357041,-0.934089,0.471
15.0168,15,-0.494235,-0.869329,0.521633
15.0063,15,-0.620064,-0.784551,0.471
15.0063,15,-0.725306,-0.688426,0.546793
14.9959,15,-0.819354,-0.573288,0.471
14.9854,15,-0.898001,-0.439993,0.546793
14.9959,15,-0.953768,-0.300542,0.471
14.9959,15,-0.98656,-0.163397,0.521633
14.9854,15,-0.999925,-0.0122617,0.471
14.9854,15,-0.990484,0.137629,0.496368
14.9749,15,-0.958701,0.284416,0.496368
14.9959,15,-0.901347,0.433099,0.471
14.9749,15,-0.829757,0.558124,0.496368
14.9854,15,-0.73992,0.672695,0.471
14.9854,15,-0.626058,0.779776,0.521633
14.9854,15,-0.494224,0.869335,0.471
14.9959,15,-0.372742,0.927935,0.521633
14.9749,15,-0.229567,0.973293,0.471
14.9959,15,-0.0827348,0.996572,0.521633
14.9645,15,0.0705086,0.997511,0.471
14.9959,15,0.219105,0.975701,0.521633
14.9749,15,0.365615,0.930766,0.471
14.9854,15,0.499565,0.866276,0.496368
14.9749,15,0.621268,0.783598,0.471
14.9749,15,0.728467,0.685081,0.521633
14.9749,15,0.821105,0.570778,0.471
14.9645,15,0.897326,0.441368,0.471
14.9645,15,0.952845,0.303458,0.471
14.9645,15,0.987546,0.157333,0.521633
14.9645,15,0.999999,0.00152616,0.471
14.9854,15,0.990058,-0.14066,0.496368
14.9749,15,0.957826,-0.287349,0.471
14.9854,15,0.903989,-0.427556,0.471
14.9645,15,0.831469,-0.555571,0.521633
14.9749,15,0.733693,-0.679481,0.471
14.9749,15,0.630823,-0.775927,0.521633
14.9854,15,0.506187,-0.862424,0.471
14.9854,15,0.372734,-0.927938,0.521633
14.9749,15,0.228073,-0.973644,0.471
15.0063,15,0.0812051,-0.996697,0.521633
14.9749,15,-0.0720395,-0.997402,0.471
14.9959,15,-0.216105,-0.97637,0.521633
14.9854,15,-0.36133,-0.932438,0.471
15.0063,15,-0.498238,-0.867041,0.521633
14.9959,15,-0.627259,-0.778811,0.471
14.9959,15,-0.731612,-0.681722,0.546793
14.9854,15,-0.824595,-0.565723,0.471
14.9854,15,-0.900684,-0.434474,0.546793
14.9854,15,-0.956943,-0.290277,0.471
14.9959,15,-0.988723,-0.149755,0.521633
14.9749,15,-0.999989,0.00460151,0.471
14.9749,15,-0.987544,0.157342,0.496368
14.9645,15,-0.955139,0.296158,0.471
14.9854,15,-0.901345,0.433101,0.496368
14.9645,15,-0.825457,0.564466,0.496368
14.9749,15,-0.733698,0.679476,0.471
14.9749,15,-0.620053,0.78456,0.521633
14.9749,15,-0.499558,0.86628,0.471
14.9854,15,-0.359891,0.932994,0.521633
14.9645,15,-0.222088,0.975027,0.471
14.9854,15,-0.0720375,0.997402,0.546793
14.9645,15,0.0766286,0.99706,0.471
14.9854,15,0.238521,0.971137,0.496368
14.9645,15,0.374166,0.927362,0.471
14.9749,15,0.519354,0.854559,0.496368
14.9645,15,0.632019,0.774953,0.471
14.9645,15,0.740951,0.671559,0.471
14.954,15,0.828046,0.56066,0.471
14.954,15,0.905297,0.42478,0.471
14.9645,15,0.956046,0.293217,0.471
14.9645,15,0.990902,0.134583,0.546793
14.9645,15,0.999981,-0.00613627,0.471
14.9854,15,0.987302,-0.158857,0.496368
14.9749,15,0.953306,-0.302005,0.496368
14.9854,15,0.895967,-0.44412,0.471
14.9645,15,0.824589,-0.565732,0.496368
14.9749,15,0.728465,-0.685083,0.471
14.9749,15,0.620058,-0.784556,0.521633
14.9854,15,0.491559,-0.870844,0.471
14.9854,15,0.357034,-0.934092,0.521633
14.9749,15,0.213114,-0.977027,0.471
14.9959,15,0.0705066,-0.997511,0.521633
14.9749,15,-0.0796799,-0.996821,0.471
14.9959,15,-0.229569,-0.973292,0.546793
14.9749,15,-0.371328,-0.928502,0.471
15.0063,15,-0.510152,-0.860084,0.521633
14.9854,15,-0.63913,-0.769099,0.471
14.9959,15,-0.745063,-0.666995,0.521633
14.9854,15,-0.834867,-0.550452,0.471
14.9854,15,-0.904645,-0.426166,0.546793
14.9854,15,-0.958706,-0.284399,0.471
14.9854,15,-0.990273,-0.139139,0.496368
14.9645,15,-0.999769,0.0214787,0.471
14.9749,15,-0.985277,0.170966,0.521633
14.9645,15,-0.94856,0.316597,0.471
14.9749,15,-0.890447,0.455086,0.496368
14.954,15,-0.816702,0.577059,0.496368
14.9749,0,-0.726355,0.68732,0.496368
14.9435,0,-0.584552,0.811356,0.368498
14.556,0,-0.490222,0.871598,0.445528
13.2156,0,-0.391168,0.920319,0.394277
11.4354,0,-0.309311,0.950961,0.419954
9.48761,0,-0.235528,0.971868,0.471
7.6969,0,-0.184544,0.982824,0.471
5.65487,0,-0.149764,0.988722,0.445528
3.84321,0,-0.134569,0.990904,0.445528
2.17817,0,-0.126975,0.991906,0.445528
1.23569,0,-0.122403,0.99248,0.471
0.670206,0,-0.117843,0.993032,0.471
0.397935,0,-0.116313,0.993213,0.445528
0.219911,0,-0.113266,0.993565,0.445528
0.125664,0,-0.113266,0.993565,0.445528
0.0733038,0,-0.11175,0.993736,0.445528
0.020944,0,-0.11175,0.993736,0.471
-0.0,0,-0.11175,0.993736,0.445528
-0.020944,0,-0.11175,0.993736,0.445528
-0.020944,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.11175,0.993736,0.445528
-0.0314159,0,-0.113266,0.993565,0.445528
-0.0523599,0,-0.11175,0.993736,0.419954
-0.0418879,0,-0.113266,0.993565,0.471
-0.0523599,0,-0.113266,0.993565,0.445528
-0.0418879,0,-0.113266,0.993565,0.445528
-0.0314159,0,-0.113266,0.993565,0.445528
-0.0314159,0,-0.113266,0.993565,0.445528
-0.0314159,0,-0.113266,0.993565,0.445528
-0.0314159,0,-0.113266,0.993565,0.445528
-0.020944,0,-0.113266,0.993565,0.445528
-0.020944,0,-0.113266,0.993565,0.445528
-0.020944,0,-0.113266,0.993565,0.419954
-0.020944,0,-0.113266,0.993565,0.445528
-0.0418879,0,-0.114797,0.993389,0.445528
-0.0314159,0,-0.114797,0.993389,0.445528
-0.0418879,0,-0.114797,0.993389,0.419954
-0.0418879,0,-0.114797,0.993389,0.445528
-0.0314159,0,-0.114797,0.993389,0.445528
-0.0314159,0,-0.114797,0.993389,0.445528
-0.020944,0,-0.114797,0.993389,0.445528
-0.020944,0,-0.114797,0.993389,0.445528
-0.020944,0,-0.114797,0.993389,0.445528
-0.020944,0,-0.114797,0.993389,0.445528
-0.0314159,0,-0.116313,0.993213,0.445528
-0.0314159,0,-0.114797,0.993389,0.445528
-0.0418879,0,-0.116313,0.993213,0.445528
-0.0314159,0,-0.116313,0.993213,0.445528
-0.0314159,0,-0.116313,0.993213,0.445528
-0.020944,0,-0.116313,0.993213,0.445528
-0.020944,0,-0.116313,0.993213,0.445528
-0.020944,0,-0.116313,0.993213,0.445528
-0.0418879,0,-0.117843,0.993032,0.419954
-0.0314159,0,-0.117843,0.993032,0.445528
-0.0418879,0,-0.117843,0.993032,0.445528
-0.0314159,0,-0.117843,0.993032,0.445528
-0.020944,0,-0.117843,0.993032,0.445528
-0.020944,0,-0.117843,0.993032,0.445528
-0.020944,0,-0.119359,0.992851,0.445528
-0.0418879,0,-0.117843,0.993032,0.419954
-0.0314159,0,-0.119359,0.992851,0.445528
-0.0314159,0,-0.119359,0.992851,0.445528
-0.0314159,0,-0.119359,0.992851,0.471
-0.020944,0,-0.119359,0.992851,0.445528
-0.020944,0,-0.119359,0.992851,0.445528
-0.010472,0,-0.119359,0.992851,0.445528
-0.0314159,0,-0.120889,0.992666,0.445528
-0.020944,0,-0.120889,0.992666,0.445528
-0.0314159,0,-0.120889,0.992666,0.445528
-0.0314159,0,-0.120889,0.992666,0.445528
-0.020944,0,-0.120889,0.992666,0.445528
-0.020944,0,-0.120889,0.992666,0.445528
-0.010472,0,-0.120889,0.992666,0.445528
-0.010472,0,-0.120889,0.992666,0.445528
-0.0314159,0,-0.122403,0.99248,0.445528
-0.020944,0,-0.122403,0.99248,0.471
-0.0314159,0,-0.122403,0.99248,0.445528
-0.0314159,0,-0.122403,0.99248,0.445528
-0.020944,0,-0.122403,0.99248,0.445528
-0.010472,0,-0.122403,0.99248,0.445528
-0.010472,0,-0.122403,0.99248,0.445528
-0.010472,0,-0.122403,0.99248,0.445528
-0.010472,0,-0.122403,0.99248,0.471
-0.0314159,0,-0.122403,0.99248,0.445528
-0.020944,0,-0.123932,0.992291,0.471
-0.0314159,0,-0.123932,0.992291,0.445528
-0.020944,0,-0.123932,0.992291,0.445528
-0.020944,0,-0.123932,0.992291,0.445528
-0.010472,0,-0.123932,0.992291,0.445528
-0.010472,0,-0.123932,0.992291,0.445528
-0.010472,0,-0.123932,0.992291,0.445528
-0.010472,0,-0.125446,0.9921,0.471
-0.020944,0,-0.123932,0.992291,0.471
-0.0314159,0,-0.125446,0.9921,0.471
-0.020944,0,-0.125446,0.9921,0.445528
-0.020944,0,-0.125446,0.9921,0.445528
-0.010472,0,-0.125446,0.9921,0.445528
-0.010472,0,-0.125446,0.9921,0.445528
-0.010472,0,-0.125446,0.9921,0.471
-0.010472,0,-0.125446,0.9921,0.445528
-0.010472,0,-0.125446,0.9921,0.445528
-0.010472,0,-0.125446,0.9921,0.445528
-0.020944,0,-0.126975,0.991906,0.445528
-0.020944,0,-0.125446,0.9921,0.471
-0.020944,0,-0.126975,0.991906,0.445528
-0.020944,0,-0.126975,0.991906,0.471
-0.020944,0,-0.126975,0.991906,0.471
-0.010472,0,-0.126975,0.991906,0.445528
-0.010472,0,-0.126975,0.991906,0.445528
